date,open,high,low,close,volume,turnover
2024-07-10,21.3095,21.6428,21.0743,21.4762,395400.0,8668095.0
2024-07-11,21.8585,22.3486,21.8585,22.3486,601100.0,13599439.0
2024-07-12,22.3682,22.6328,22.2505,22.4956,493300.0,11300926.0
2024-07-15,22.4074,22.476,21.8683,22.2309,577900.0,13081122.0
2024-07-16,22.0741,22.1721,21.7408,22.0643,334000.0,7488147.0
2024-07-17,21.9075,21.9957,21.7408,21.8291,284700.0,6336960.0
2024-07-18,21.6134,21.7898,21.0841,21.7114,375500.0,8216258.0
2024-07-19,21.7114,21.9271,21.2899,21.7408,356900.0,7889041.0
2024-07-22,22.525,22.5348,21.2213,21.8487,382877.0,8517842.47
2024-07-23,21.8487,21.8977,21.5154,21.5154,287200.0,6349217.0
2024-07-24,21.339,21.4762,21.1331,21.388,407086.0,8846631.34
2024-07-25,21.388,21.7016,21.1625,21.5644,354200.0,7732002.0
2024-07-26,21.6428,22.3388,21.6428,22.1623,660689.0,14866946.6
2024-07-29,22.3486,22.5348,21.9369,22.2113,392489.0,8900362.76
2024-07-30,22.1525,22.1721,21.7604,22.0643,368300.0,8254812.0
2024-07-31,22.0545,22.6818,22.0055,22.623,540400.0,12377482.0
2024-08-01,22.6426,22.8093,22.4564,22.6426,348500.0,8043520.0
2024-08-02,22.8877,22.8877,22.378,22.5348,522000.0,12049282.0
2024-08-05,22.2701,22.7406,21.78,21.8585,507500.0,11501687.0
2024-08-06,21.9565,22.4564,21.9369,22.3976,366477.0,8288321.05
2024-08-07,22.2309,22.6328,22.2309,22.5642,389300.0,8935884.0
2024-08-08,22.5544,22.672,22.1525,22.6622,566300.0,12973388.0
2024-08-09,22.7406,22.9759,22.476,22.7014,423600.0,9813875.0
2024-08-12,22.7014,22.9269,22.4466,22.8191,371700.0,8627691.0
2024-08-13,22.8191,22.9465,22.6132,22.8975,226600.0,5277752.0
2024-08-14,22.7798,23.0151,22.7308,22.9661,335500.0,7838778.0
2024-08-15,23.8483,23.9463,22.574,23.0445,691300.0,16225772.0
2024-08-16,22.8681,23.1131,22.4564,22.5348,819189.0,18930438.55
2024-08-19,22.3192,23.564,21.6918,23.2307,1809989.0,42582103.43
2024-08-20,23.0641,23.3778,22.6818,23.0053,953277.0,22345971.2
2024-08-21,22.9367,23.3092,22.8289,23.0739,522700.0,12289259.26
2024-08-22,23.0739,23.319,22.623,22.7994,930000.0,21807608.84
2024-08-23,22.525,22.8387,22.3486,22.5936,482900.0,11133464.0
2024-08-26,22.5348,22.7994,22.1721,22.3584,589000.0,13459811.0
2024-08-27,22.2113,22.6426,22.0349,22.4172,548500.0,12537725.0
2024-08-28,22.1819,22.5446,21.8487,22.4172,624800.0,14199875.0
2024-08-29,22.427,22.9073,22.1623,22.6916,733100.0,16913028.0
2024-08-30,22.7896,23.1719,22.1721,22.4956,1620600.0,37609521.0
2024-09-02,22.3682,22.6818,21.7702,21.8291,1365580.0,30666285.0
2024-09-03,21.7996,22.2113,21.5742,22.0055,705280.0,15827598.0
2024-09-04,21.8683,22.2505,21.7604,22.0251,601100.0,13549641.0
2024-09-05,22.0545,22.2015,21.7212,22.0251,532200.0,11914910.0
2024-09-06,22.0251,22.1231,21.3684,21.4272,485500.0,10760045.0
2024-09-09,21.3684,21.388,20.9567,21.388,536280.0,11570076.2
2024-09-10,21.1919,21.4174,20.9763,21.3978,416151.0,8989237.33
2024-09-11,21.2801,21.6918,21.2703,21.437,507500.0,11109055.0
2024-09-12,21.3978,22.3976,21.3978,22.0839,1634279.0,36729853.7
2024-09-13,22.0839,22.7308,21.9075,22.1525,1405800.0,31949350.0
2024-09-18,22.0937,23.1229,21.78,22.9563,1530300.0,35211212.0
2024-09-19,23.0347,23.4366,22.8583,23.2601,1413780.0,33544333.2
2024-09-20,23.2797,23.3582,22.1819,23.1033,1211600.0,28262884.0
2024-09-23,22.9857,23.5444,22.9171,23.3386,1342600.0,31958314.0
2024-09-24,23.5052,24.3776,21.7506,22.9367,4949970.0,116270614.0
2024-09-25,22.6426,23.0641,22.3976,22.6622,2667724.0,61868015.87
2024-09-26,22.6524,22.8583,22.2799,22.8387,1583046.0,36596218.11
2024-09-27,22.9465,23.9953,22.8975,23.7698,2587173.0,61783399.49
2024-09-30,24.3286,25.9361,23.711,25.8185,3877123.0,98405475.32
2024-10-08,27.9847,28.3278,25.7204,27.0339,3996629.0,110035612.77
2024-10-09,26.3674,26.3674,24.5344,24.7598,2165779.0,56020661.41
2024-10-10,24.7598,25.2696,24.407,24.505,1407143.0,35699581.87
2024-10-11,24.554,24.7795,23.7208,23.9267,1293358.0,31984879.09
2024-10-14,24.0835,24.3874,23.7698,24.3874,763179.0,18801930.02
2024-10-15,24.309,24.456,23.7208,23.76,788500.0,19374640.0
2024-10-16,23.5248,23.8189,23.3288,23.5248,711600.0,17111238.75
2024-10-17,23.6718,23.8875,23.4072,23.4072,618189.0,14950569.74
2024-10-18,23.2601,24.0639,23.2601,23.8679,971356.0,23501969.0
2024-10-21,24.0639,24.1717,23.6326,23.9071,963821.0,23508760.89
2024-10-22,23.7895,24.5442,23.7895,24.4364,1065777.0,26443371.37
2024-10-23,24.505,25.5342,24.1913,25.5342,2182233.0,55699908.82
2024-10-24,25.2696,25.2696,24.5344,24.7893,1468191.0,37238462.26
2024-10-25,25.4068,26.0439,25.1323,25.7302,2183077.0,57135936.4
2024-10-28,25.74,26.7987,25.5832,26.7595,2443392.0,65922892.28
2024-10-29,26.7595,26.7987,25.7989,26.0635,1371415.0,36785914.48
2024-10-30,25.9361,26.6124,25.8381,26.1713,1066315.0,28547284.87
2024-10-31,26.1713,26.7301,26.1027,26.5438,954900.0,25846840.0
2024-11-01,26.4948,26.7889,25.8675,25.9165,1057700.0,28333627.0
2024-11-04,25.8773,26.4654,25.8087,26.4458,1028428.0,27367521.16
2024-11-05,26.4654,26.9457,26.2007,26.5536,944577.0,25516210.53
2024-11-06,26.5144,26.8575,26.2694,26.4262,895200.0,24271156.48
2024-11-07,26.1223,27.7201,26.1223,27.5926,1979525.0,54588840.75
2024-11-08,27.7299,27.9161,26.5536,26.6614,1960011.0,54295561.43
2024-11-11,26.5536,27.1025,26.5438,26.9849,1135911.0,31084082.13
2024-11-12,27.2986,27.6416,26.7693,27.0829,1314490.0,36428185.4
2024-11-13,27.0633,27.2005,26.4752,27.1123,988850.0,27101942.5
2024-11-14,26.9359,27.1711,26.24,26.3772,776000.0,21109801.0
2024-11-15,26.3772,26.632,25.8577,25.9263,931231.0,24935143.35
2024-11-18,25.9361,26.4066,25.495,25.9263,1120100.0,29745413.0
2024-11-19,26.1125,26.5634,25.7793,26.5634,1127646.0,30014392.6
2024-11-20,26.5634,26.6124,26.1223,26.5242,1435400.0,38577551.92
2024-11-21,26.5242,26.7791,26.0929,26.5928,863434.0,23354516.04
2024-11-22,26.5928,26.7791,25.3676,25.4166,1075801.0,28555605.68
2024-11-25,25.4166,25.9459,25.4166,25.8871,859004.0,22549137.72
2024-11-26,25.9753,26.0733,25.6616,25.691,524231.0,13838446.13
2024-11-27,25.691,26.6418,25.0441,26.583,1297897.0,34237500.69
2024-11-28,26.485,27.9553,26.2988,27.5926,2581386.0,72098953.08
2024-11-29,27.2692,27.2692,26.3674,27.0535,2999200.0,81925574.87
2024-12-02,27.3378,27.622,27.1515,27.5338,1428186.0,39910519.14
2024-12-03,27.6416,28.2004,27.5338,27.9357,1326300.0,37882124.0
2024-12-04,27.8769,30.7293,27.7201,30.7293,4209377.0,127851233.76
2024-12-05,32.2094,32.3466,29.4158,30.3568,6961837.0,216843104.95
2024-12-06,29.8961,30.0137,28.5336,28.9453,4504751.0,133496647.37
2024-12-09,28.7787,28.9159,28.2298,28.3768,2778776.0,80868429.82
2024-12-10,28.9159,29.21,28.3866,28.6022,2873776.0,84308721.98
2024-12-11,28.4258,28.7591,28.3278,28.7297,1894490.0,55135536.2
2024-12-12,28.9061,29.0139,28.465,28.8375,1722900.0,50561627.0
2024-12-13,28.6316,28.9061,28.2396,28.3964,1560300.0,45487222.0
2024-12-16,28.3278,28.7101,28.2396,28.5434,1365300.0,39641971.0
2024-12-17,28.3278,28.5924,26.8085,26.9555,1972733.0,55234568.5
2024-12-18,26.9359,27.6808,26.3674,27.4456,1580634.0,43931269.02
2024-12-19,27.2005,27.6024,27.0829,27.3182,669800.0,18630410.0
2024-12-20,27.4358,27.7201,27.3378,27.6024,716980.0,20168654.2
2024-12-23,27.6024,28.6022,27.0927,27.3966,2287336.0,65297224.4
2024-12-24,27.3378,27.8083,26.4654,26.8869,2376020.0,65009852.2
2024-12-25,26.7693,26.8477,25.8773,26.2007,998300.0,26730922.77
2024-12-26,26.1811,27.3574,26.0929,27.0731,1823900.0,50144584.0
2024-12-27,27.23,27.6612,26.9555,27.3476,863961.0,24058260.78
2024-12-30,27.2005,27.3378,26.5732,26.9555,604500.0,16672355.0
2024-12-31,26.9555,27.1515,26.2792,26.3184,857100.0,23311148.0
2025-01-02,26.3184,26.7889,25.6812,25.8577,884100.0,23685330.0
2025-01-03,25.8577,26.4164,25.0441,25.0637,1081100.0,28189185.0
2025-01-06,25.1127,25.446,24.4168,25.0539,1113200.0,28480971.0
2025-01-07,25.4558,25.544,24.7795,25.5048,821700.0,21091968.0
2025-01-08,25.5832,25.7597,24.7893,25.5538,837100.0,21633553.0
2025-01-09,25.4656,25.7302,25.0735,25.5538,602100.0,15677489.0
2025-01-10,25.544,26.0341,25.1127,25.1127,652400.0,17035359.0
2025-01-13,24.9951,25.6028,24.5442,25.4166,775112.0,19930278.28
2025-01-14,25.4166,26.387,25.3774,26.3772,808700.0,21452097.0
2025-01-15,26.3282,26.7595,26.2596,26.3674,763200.0,20625093.55
2025-01-16,26.3968,26.681,26.0243,26.2203,769700.0,20679363.0
2025-01-17,26.1223,26.6222,25.9459,26.4458,542500.0,14560338.0
2025-01-20,26.4458,27.2005,26.4458,26.9555,1158700.0,31767862.24
2025-01-21,27.2398,27.6318,26.5634,27.5828,1256200.0,34845527.0
2025-01-22,27.4064,28.6414,27.1515,28.2494,2337800.0,66948685.0
2025-01-23,31.0723,31.0723,31.0723,31.0723,1673317.0,53044148.9
2025-01-24,31.3664,34.1796,29.2394,31.6605,9370490.0,304853163.39
2025-01-27,30.396,32.3466,29.7981,30.2784,6106346.0,191016580.13
2025-02-05,31.1704,32.2094,28.6708,31.5232,5008969.0,155765492.47
2025-02-06,31.1017,32.8367,31.1017,32.8367,8427376.0,276544459.48
2025-02-07,31.4742,32.0917,30.7293,31.239,6128434.0,196180643.1
2025-02-10,31.2586,31.2684,30.2686,30.5136,4224760.0,131945961.46
2025-02-11,30.9253,33.562,30.9253,33.562,6813950.0,230600080.5
2025-02-12,33.0229,33.9247,31.5722,32.9347,8168871.0,274377442.71
2025-02-13,32.8955,33.7777,31.8565,31.8565,4805937.0,160554089.73
2025-02-14,32.2682,32.3956,31.0429,31.2488,4337524.0,140275591.24
2025-02-17,31.4644,32.1506,31.0135,32.0133,3623636.0,116992033.53
2025-02-18,32.1702,32.7583,30.5136,30.6999,3956996.0,126858661.9
2025-02-19,30.6999,31.8075,30.6803,31.6114,3639759.0,116480447.14
2025-02-20,31.6114,32.327,31.0527,31.4742,4084862.0,132307745.69
2025-02-21,31.3664,31.6703,30.9253,31.1213,3276873.0,104248339.43
2025-02-24,30.6803,30.8763,29.7393,30.1313,4139934.0,127946561.51
2025-02-25,30.0725,31.1115,29.5138,30.347,3423100.0,106199173.0
2025-02-26,30.4842,32.572,30.396,32.0917,5052337.0,163162314.32
2025-02-27,31.8369,33.8071,31.8369,32.5034,6085022.0,203509665.03
2025-02-28,32.6603,35.7577,31.0821,35.7577,5689812.0,193385855.44
2025-03-03,35.7577,39.3354,34.307,39.3354,8957922.0,331333083.27
2025-03-04,39.3354,43.266,38.4238,43.266,3873864.0,164897401.76
2025-03-05,45.295,47.1182,39.4236,40.198,14131524.0,621062963.3
2025-03-06,38.6885,44.2168,38.6885,42.7171,14040596.0,605561174.66
2025-03-07,41.335,46.9908,41.1684,46.9908,13511896.0,621631551.06
2025-03-10,45.0892,45.7851,42.2956,42.6877,10472020.0,465463416.53
2025-03-11,43.3738,44.6481,41.7369,43.2268,6871424.0,300429571.08
2025-03-12,44.109,47.5495,43.1288,47.5495,8346100.0,381560365.85
2025-03-13,48.961,49.8922,43.5209,44.6579,8642625.0,405097372.77
2025-03-14,44.109,44.3835,42.0996,43.0994,5472710.0,239689376.25
2025-03-17,43.168,43.9816,42.031,43.5503,5408169.0,237008127.11
2025-03-18,43.5503,47.9024,43.2758,47.9024,6136376.0,284494996.15
2025-03-19,51.2547,51.2547,45.991,47.7553,7918110.0,393341295.24
2025-03-20,47.7063,51.9506,46.932,49.7647,6780835.0,340900934.0
2025-03-21,48.4121,49.6961,47.0496,48.1768,4514930.0,222341000.59
2025-03-24,47.6965,52.9994,47.5593,52.9994,7432173.0,394240419.18
2025-03-25,53.5385,57.7338,51.7546,52.1956,8690537.0,489060926.31
2025-03-26,50.9704,55.842,49.5981,50.1862,6783823.0,361274491.15
2025-03-27,48.9512,50.5685,47.0398,48.3239,6036821.0,298394814.16
2025-03-28,47.5789,48.5983,44.109,45.1872,4924600.0,232053747.0
2025-03-31,44.7363,44.7853,42.9426,44.0698,3233888.0,144283964.48
2025-04-01,45.05,45.0892,42.4427,43.0308,2843000.0,126093787.0
2025-04-02,43.6679,44.0992,42.6485,42.7857,2123500.0,93621365.0
2025-04-03,42.3642,42.3642,40.4823,41.0606,2876800.0,121277664.0
2025-04-07,38.1788,39.0904,36.9535,36.9535,1071588.0,41182154.68
2025-04-08,35.2872,36.2772,33.2582,34.2286,4337000.0,150082513.0
2025-04-09,32.8465,35.2676,31.0233,34.8951,4484400.0,152743082.0
2025-04-10,35.6793,38.3846,35.6793,38.3846,2892986.0,109639090.76
2025-04-11,37.9337,38.7179,37.1496,38.0612,4962086.0,192790655.36
2025-04-14,38.2278,39.2374,37.7769,37.9141,3701400.0,145113829.0
2025-04-15,38.1004,38.5317,37.13,37.7377,2070000.0,79371443.0
2025-04-16,37.7377,37.7377,35.297,35.9047,2420400.0,89326775.0
2025-04-17,35.7283,36.7575,35.6597,35.7479,1776100.0,65425332.5
2025-04-18,35.8067,36.5124,35.5813,36.1204,1883400.0,69227034.0
2025-04-21,36.0223,37.6299,35.7969,37.5417,2458725.0,92738150.75
2025-04-22,39.306,39.7275,38.1592,38.3748,4466500.0,176747656.0
2025-04-23,38.3944,41.5507,38.3748,41.041,5129825.0,210442608.0
2025-04-24,40.6783,41.5017,40.2862,40.5117,2609400.0,108713914.0
2025-04-25,40.4725,41.2272,39.4628,40.4332,2301700.0,94866143.0
2025-04-28,40.002,40.6391,39.5021,39.5903,1540300.0,62652744.0
2025-04-29,39.5903,42.2074,39.2276,41.1684,3066200.0,128824950.0
2025-04-30,41.0606,42.972,41.0606,42.2564,3440601.0,147970312.43
2025-05-06,43.0308,46.4811,41.9035,46.4811,4827900.0,217971482.0
